day,diesel_median_last,diesel_mean_last,e5_median_last,e5_mean_last,e10_median_last,e10_mean_last,n_stations_seen
2024-08-10,1.589,1.6010521061946903,1.779,1.7895466165956524,1.719,1.7309816945606693,14125
2024-08-11,1.589,1.6039325342711548,1.779,1.7921456701559184,1.719,1.7336361300075587,13933
2024-08-12,1.579,1.5977090502168134,1.769,1.7866958011996572,1.709,1.7284169255807074,14298
2024-08-13,1.589,1.6004031930537077,1.779,1.7906033878922163,1.719,1.732303162728687,14282
2024-08-14,1.589,1.5989316556848452,1.769,1.7854301452178267,1.709,1.7270956193017566,14267
2024-08-15,1.579,1.5945757213230118,1.769,1.780004236679592,1.709,1.7215338838056982,14210
2024-08-16,1.579,1.5931400642368385,1.759,1.7759305723857723,1.699,1.7176019661467958,14322
2024-08-17,1.579,1.5944426553672317,1.759,1.7768502989698147,1.709,1.7183444651509505,14160
2024-08-18,1.589,1.597219568180188,1.759,1.7786789111663983,1.709,1.7200835915652632,13941
2024-08-19,1.569,1.5868178840256482,1.749,1.7685828295042323,1.699,1.710197757615992,14349
2024-08-20,1.559,1.5751238723108951,1.749,1.7594884149365833,1.689,1.701105085243974,14410
2024-08-21,1.549,1.567126234376079,1.739,1.750781600281988,1.679,1.6926317599707283,14481
2024-08-22,1.549,1.5635450709097196,1.729,1.7439856013551667,1.669,1.6858573941081636,14455
2024-08-23,1.549,1.5643859685718258,1.729,1.7456343384178787,1.678,1.6874568464424986,14382
2024-08-24,1.559,1.5690063816209316,1.739,1.750185678119349,1.679,1.6917793644859813,14103
2024-08-25,1.559,1.5695159997136516,1.739,1.7509612912649724,1.679,1.6925418458984227,13969
2024-08-26,1.559,1.5694821690278458,1.739,1.749089096218218,1.679,1.6908158516767617,14329
2024-08-27,1.549,1.5628675538215007,1.729,1.7412596044393853,1.669,1.6828841274524267,14353
2024-08-28,1.549,1.5640232023411371,1.729,1.7402639778062314,1.669,1.68203925909527,14352
2024-08-29,1.539,1.55267001324688,1.719,1.7352334519572954,1.659,1.6769384240094618,14343
2024-08-30,1.549,1.5635017475185236,1.719,1.736656847360913,1.669,1.678451453079938,14307
2024-08-31,1.559,1.56764369569543,1.729,1.739966416141919,1.669,1.681736225991869,15077
2024-09-01,1.559,1.571905697022011,1.729,1.7437547695920164,1.669,1.685182886160376,13902
2024-09-02,1.549,1.5614013387254218,1.719,1.7343997722095674,1.659,1.6760789260160802,14342
2024-09-03,1.549,1.5596312417299254,1.709,1.726698236632537,1.649,1.668417195103967,14359
2024-09-04,1.539,1.550847363294838,1.699,1.7170974155069585,1.649,1.658897080507225,14375
2024-09-05,1.529,1.5452123930732318,1.689,1.7045894796620997,1.629,1.646261493196028,14381
2024-09-06,1.539,1.5485036739220852,1.689,1.703319702865228,1.629,1.6451025170617157,14427
2024-09-07,1.529,1.5475724453840733,1.689,1.703805665396506,1.629,1.6454792767318998,14191
2024-09-08,1.529,1.5475687665734967,1.689,1.7044954684987574,1.629,1.646106280193237,13955
2024-09-09,1.529,1.5405486572535991,1.679,1.6959622588168777,1.619,1.637852115257717,14448
2024-09-10,1.519,1.5352472961730448,1.679,1.69178247327812,1.619,1.6336367376928729,14425
2024-09-11,1.519,1.5305673655802365,1.669,1.6878042387848815,1.619,1.6296261092775945,14451
2024-09-12,1.509,1.5247215909090908,1.669,1.6836834618922936,1.609,1.62553550708673,14433
2024-09-13,1.519,1.530255342769914,1.679,1.692336473755047,1.619,1.6341917566674014,14412
2024-09-14,1.519,1.532990693345742,1.679,1.6970530931339227,1.619,1.6392059220336577,15047
2024-09-15,1.519,1.5325729136586774,1.679,1.696174364640884,1.619,1.6378176492963106,13853
2024-09-16,1.509,1.5256547594178678,1.678,1.6881074856046066,1.619,1.6298966610157,14362
2024-09-17,1.499,1.5184744680851063,1.669,1.6844875909430885,1.609,1.6266814888478476,15046
2024-09-18,1.499,1.5154617845469087,1.669,1.6864447364682484,1.609,1.6283405711762107,14380
2024-09-19,1.509,1.5200395444700623,1.679,1.691330527216951,1.619,1.6332441585329782,14315
2024-09-20,1.509,1.524493709812692,1.689,1.6998675610104181,1.629,1.6417032024258562,14310
2024-09-21,1.509,1.5274900972527863,1.689,1.7025222238308961,1.629,1.6441180170735359,14090
2024-09-22,1.519,1.5291606393164912,1.689,1.7035254478674762,1.629,1.6451540006178562,13580
2024-09-23,1.509,1.524460333006856,1.679,1.6966768275271273,1.629,1.638472577899489,14298
2024-09-24,1.509,1.5224092245240761,1.669,1.6877575887436613,1.619,1.6295805376582981,14292
2024-09-25,1.509,1.527295989904655,1.669,1.6892280626475005,1.619,1.6310745627038243,14267
2024-09-26,1.509,1.524283747717376,1.669,1.6855992401978355,1.609,1.627487670825906,14241
2024-09-27,1.509,1.5231301609517145,1.669,1.6850943571428572,1.609,1.6268651751981629,14292
2024-09-28,1.509,1.5253744499645139,1.679,1.689027582711938,1.619,1.6307049659201558,14091
2024-09-29,1.509,1.5259819955526863,1.669,1.6870292654375183,1.619,1.6287312372458618,13942
2024-09-30,1.509,1.5218556517143425,1.669,1.6831027715961966,1.609,1.6248856163425214,15140
2024-10-01,1.509,1.5218621439595903,1.669,1.68250093069874,1.609,1.6242978328632922,14255
2024-10-02,1.529,1.5385413497103775,1.679,1.6974901667379223,1.629,1.6394206830277942,14330
2024-10-03,1.529,1.547253079826248,1.689,1.7053568058076225,1.629,1.6470462865716429,14044
2024-10-04,1.539,1.557576181893803,1.699,1.7110811097742233,1.639,1.653016233289261,14427
2024-10-05,1.559,1.5693978267005364,1.699,1.7188578314986689,1.649,1.6606989199255122,14174
2024-10-06,1.559,1.57209240734077,1.709,1.7216136630466687,1.649,1.6633097224328834,13897
2024-10-07,1.559,1.5707781330367694,1.699,1.714981200340522,1.639,1.6570239410681398,14389
2024-10-08,1.569,1.5809454671761027,1.709,1.7277495747093847,1.659,1.6697774751564225,14397
